id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank,score_raw
silvia-alejandra-otero-bahamon,Silvia Otero-Bahamon,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.88185763,0.6014826893806458,0.0706486901166077,0.36000000000000004,2140,2462,1,0.5218576
manuel-alberto-restrepo-medina,Manuel-Alberto Restrepo-Medina,Facultad de Jurisprudencia,Director Doctorado en Derecho,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8721526,0.6280763745307922,0.0552513586048952,0.33,2140,2247,2,0.54215264
clara-ines-pardo-martinez,Clara Inés Pardo Martínez / orcid.org/0000-0002-8556-319X,Escuela de Administración,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8660693,0.5861884355545044,0.0520609036236252,0.36000000000000004,2140,2548,3,0.5060693
luis-antonio-orozco-castro,luis-antonio-orozco-castro,Escuela de Administración,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8510208,0.5661002397537231,0.065570649673822,0.36000000000000004,2140,2358,4,0.4910208
amparo-susana-mogollon-perez,Amparo-Susana Mogollón-Pérez,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,6,0.8412472,0.5518942475318909,0.0809137877893587,0.36000000000000004,2140,2406,5,0.4812472
giovanni-efrain-reyes-ortiz,Giovanni-Efrain Reyes-Ortiz,Escuela de Administración,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.84016716,0.5526772737503052,0.0692766690675687,0.36000000000000004,2140,1748,6,0.48016718
carlos-andres-charry-joya,Carlos Andres Charry Joya,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8230332,0.5653972625732422,0.0829704260326826,0.33,2140,2590,7,0.49303323
angela-del-pilar-santamaria-chavarro,Angela-del-Pilar Santamaria-Chavarro,Vicerrectoría Académica,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.81923157,0.5609427690505981,0.0828679549691363,0.33,2140,1890,8,0.48923156
diana-rocio-bernal-camargo,Diana-Rocío Bernal-Camargo,Facultad de Jurisprudencia,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.8182468,0.5662810802459717,0.0460524101252198,0.33,2140,2097,9,0.48824677
andres-felipe-garcia-suaza,andres-felipe-garcia-suaza,Facultad de Economía,Decano,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.8078906,0.5845001935958862,0.0737696256741869,0.3,2140,2481,10,0.5078906
mauricio-jaramillo-jassir,Mauricio Jaramillo-Jassir,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.7974727,0.5722967982292175,0.0734694703304775,0.3,2140,1692,11,0.4974727
angela-lucia-noguera-hidalgo,Angela-Lucía Noguera-Hidalgo,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor principal de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.7825406,0.607846736907959,0.0391393057457887,0.26,2140,2410,12,0.5225406
juan-carlos-ruiz-vasquez,Juan Carlos Ruiz-Vásquez,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor titular de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.7756061,0.5971564054489136,0.0534877398511152,0.26,2140,2091,13,0.5156061
armando-duran-duran,Armando Durán-Durán,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor principal de carrera,True,,4,0.6978344,0.6096717715263367,0.0640888531110171,0.16999999999999998,2140,2383,14,0.52783436
maria-elena-botero-ospina,María-Helena Botero-Ospina,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,,4,0.6963205,0.6053625345230103,0.0784153947350461,0.16999999999999998,2140,2018,15,0.52632046
