id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank,score_raw
luis-antonio-orozco-castro,luis-antonio-orozco-castro,Escuela de Administración,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.7990205,0.5070871710777283,0.0533097058568521,0.36000000000000004,2516,2358,1,0.43902054
silvia-alejandra-otero-bahamon,Silvia Otero-Bahamon,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.78953433,0.4970458149909973,0.0469692717708044,0.36000000000000004,2516,2462,2,0.42953435
amparo-susana-mogollon-perez,Amparo-Susana Mogollón-Pérez,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,6,0.77491874,0.4791223406791687,0.0510983246139484,0.36000000000000004,2516,2406,3,0.41491875
angela-maria-pinzon-rondon,Angela Maria Pinzon-Rondon,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.7733786,0.4813884496688843,0.0279894876462726,0.36000000000000004,2516,2173,4,0.4133786
julian-david-cortes-sanchez,Julián David Cortés-Sánchez,Escuela de Administración,Director de Investigación,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.77267504,0.5508216023445129,0.0965113112823865,0.29,2516,2646,5,0.48267505
pedro-mario-wightman-rojas,pedro-mario-wightman-rojas,Escuela de Ciencias e Ingeniería,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,8,0.7652654,0.4605847001075744,0.0917893461699834,0.36000000000000004,2516,3184,6,0.4052654
juan-miguel-gallego-acevedo,Juan M. Gallego,Vicerrectoría de Investigación,Director Investigación y Extensión,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.75531626,0.4947112798690796,0.0320778174056122,0.33,2516,1630,7,0.42531627
diana-rocio-bernal-camargo,Diana-Rocío Bernal-Camargo,Facultad de Jurisprudencia,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7518736,0.4860664010047912,0.0581143421546984,0.33,2516,2097,8,0.4218736
rodolfo-jose-dennis-verano,Rodolfo J Dennis,Escuela de Medicina y Ciencias de la Salud,Profesor adjunto,True,Investigador Emérito (IE) con vigencia vitalicia,3,0.75171393,0.452821135520935,0.1121062570702442,0.35,2516,2370,9,0.4017139
jose-mauricio-sanabria-rangel,Mauricio Sanabria,Escuela de Administración,Profesor titular de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.74264896,0.4716563820838928,0.0782734178873,0.33,2516,2588,10,0.41264895
angela-del-pilar-santamaria-chavarro,Angela-del-Pilar Santamaria-Chavarro,Vicerrectoría Académica,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.73602,0.4689747393131256,0.0492765118495136,0.33,2516,1890,11,0.40602002
francoise-venezia-contreras-torres,Francoise Contreras,Escuela de Administración,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.7327766,0.4626248478889465,0.0636362878590332,0.33,2516,2284,12,0.40277657
julian-enrique-paez-valdez,Julián Páez Valdez,Escuela de Administración,Director de Comunicaciones y Marketing,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.72799605,0.5057969093322754,0.0537913189342266,0.29,2516,2398,13,0.43799606
oscar-javier-maldonado-castaneda,Oscar Javier Maldonado Castaneda,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7272262,0.4924081861972809,0.0578616294587666,0.3,2516,2165,14,0.42722622
andres-felipe-garcia-suaza,andres-felipe-garcia-suaza,Facultad de Economía,Decano,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7205635,0.479705661535263,0.0854245996854044,0.3,2516,2481,15,0.4205635
