id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank,score_raw
clara-ines-pardo-martinez,Clara Inés Pardo Martínez / orcid.org/0000-0002-8556-319X,Escuela de Administración,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.80313796,0.5125182271003723,0.0499829211498095,0.36000000000000004,2095,2548,1,0.44313794
luis-antonio-orozco-castro,luis-antonio-orozco-castro,Escuela de Administración,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.79216975,0.4938288629055023,0.0827681964180982,0.36000000000000004,2095,2358,2,0.43216977
pedro-mario-wightman-rojas,pedro-mario-wightman-rojas,Escuela de Ciencias e Ingeniería,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,8,0.7826169,0.4875140190124511,0.054866472506812,0.36000000000000004,2095,3184,3,0.4226169
diana-rocio-bernal-camargo,Diana-Rocío Bernal-Camargo,Facultad de Jurisprudencia,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.76954865,0.5069352984428406,0.0576908470076244,0.33,2095,2097,4,0.43954864
edwin-alexander-rodriguez-lopez,edwin-alexander-rodriguez-lopez,Escuela de Medicina y Ciencias de la Salud,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.7590617,0.4958920776844024,0.0503563930450843,0.33,2095,2297,5,0.4290617
lizeth-fernanda-serrano-cardenas,lizeth-fernanda-serrano-cardenas,Escuela de Administración,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.75198555,0.4810912609100342,0.0870531837673957,0.33,2095,2352,6,0.42198554
hugo-alberto-rivera-rodriguez,Hugo-Alberto Rivera-Rodriguez / orcid.org/0000-0002-9758-4908,Escuela de Administración,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.75070465,0.4856425523757934,0.0527233842039881,0.33,2095,2206,7,0.42070466
juan-miguel-gallego-acevedo,Juan M. Gallego,Vicerrectoría de Investigación,Director Investigación y Extensión,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.7459908,0.4834832549095154,0.0335336819536311,0.33,2095,1630,8,0.41599083
julian-david-cortes-sanchez,Julián David Cortés-Sánchez,Escuela de Administración,Director de Investigación,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.73567873,0.5085787773132324,0.0892450567031845,0.29,2095,2646,9,0.4456787
erick-richard-alexis-rincon-cardenas,Erick Rincon-Cardenas,Facultad de Jurisprudencia,Decano,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7310208,0.4946370422840118,0.0705289509189267,0.3,2095,1942,10,0.43102083
daniel-orlando-diaz-lopez,daniel-orlando-diaz-lopez,Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.727664,0.4936381578445434,0.0538104538362261,0.3,2095,1777,11,0.427664
jonnier-sebastian-jaramillo-isaza,Sebastian Jaramillo-Isaza,Escuela de Medicina y Ciencias de la Salud,Director programa de Ingeniería Biomédica,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.72293776,0.4899099767208099,0.0434285062594956,0.3,2095,2653,12,0.42293775
oscar-javier-maldonado-castaneda,Oscar Javier Maldonado Castaneda,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7186695,0.4762227833271026,0.0925340247640596,0.3,2095,2165,13,0.41866946
andres-felipe-garcia-suaza,andres-felipe-garcia-suaza,Facultad de Economía,Decano,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7147623,0.472537100315094,0.0873716379030049,0.3,2095,2481,14,0.4147623
angela-lucia-noguera-hidalgo,Angela-Lucía Noguera-Hidalgo,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor principal de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.6956331,0.5047966837882996,0.0437061869514471,0.26,2095,2410,15,0.43563312
