id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank
adriana-sanchez-andrade,Adriana Sanchez,Escuela de Ciencias e Ingeniería,Profesor titular de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.18248521599987366,0.0,0.14248521689394333,0.03999999910593033,3500,1494,1
amparo-susana-mogollon-perez,Amparo-Susana Mogollón-Pérez,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,6,0.152560434791129,0.0,0.0925604361322335,0.05999999865889549,3500,2406,2
ana-maria-ulloa-martinez,,Escuela de Medicina y Ciencias de la Salud,Docente clínico y de prácticas,False,,1,0.14667096380029393,0.0,0.14667096380029393,0.0,3500,754,3
alvaro-javier-avila-diaz,"Alvaro, Avila-Diaz",Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.1433919332646719,0.0,0.09339193251961384,0.05000000074505806,3500,2590,4
adriana-duarte-valderrama,Adriana Duarte-Valderrama,Escuela de Medicina y Ciencias de la Salud,Directora programa de Fonoaudiología,True,,5,0.13054908106635302,0.0,0.11054908151338785,0.019999999552965164,3500,1262,5
