id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank,score_raw
mauricio-becerra-fernandez,Mauricio Becerra-Fernandez,Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,6,0.76173437,0.4578430652618408,0.083785039613275,0.36000000000000004,2301,2656,1,0.40173435
pedro-mario-wightman-rojas,pedro-mario-wightman-rojas,Escuela de Ciencias e Ingeniería,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,8,0.7603386,0.4556722044944763,0.0867815502308751,0.36000000000000004,2301,3184,2,0.40033862
daniel-orlando-diaz-lopez,daniel-orlando-diaz-lopez,Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.75354177,0.5242570638656616,0.0528216103803313,0.3,2301,1777,3,0.45354176
alvaro-david-orjuela-canon,ALVARO DAVID ORJUELA-CAÑÓN,Escuela de Medicina y Ciencias de la Salud,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7512645,0.4793871641159057,0.0919028081928055,0.33,2301,2646,4,0.4212645
luis-antonio-orozco-castro,luis-antonio-orozco-castro,Escuela de Administración,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.7441723,0.4322289824485779,0.1118508656538087,0.36000000000000004,2301,2358,5,0.38417226
lizeth-fernanda-serrano-cardenas,lizeth-fernanda-serrano-cardenas,Escuela de Administración,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.74263567,0.4687944948673248,0.094402350419844,0.33,2301,2352,6,0.41263568
julian-david-cortes-sanchez,Julián David Cortés-Sánchez,Escuela de Administración,Director de Investigación,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.732456,0.4989125728607178,0.1225356674668276,0.29,2301,2646,7,0.44245604
juan-miguel-gallego-acevedo,Juan M. Gallego,Vicerrectoría de Investigación,Director Investigación y Extensión,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.71769875,0.4440714418888092,0.0682535244912555,0.33,2301,1630,8,0.38769874
diana-rocio-bernal-camargo,Diana-Rocío Bernal-Camargo,Facultad de Jurisprudencia,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7162879,0.4449195265769958,0.0540421860334141,0.33,2301,2097,9,0.38628793
javier-leonardo-gonzalez-rodriguez,Javier-Leonardo Gonzalez-Rodriguez / orcid.org/0000-0001-6693-3901,Escuela de Administración,Profesor adjunto,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.7091449,0.4348533749580383,0.0634634355500559,0.33,2301,1791,10,0.37914488
juan-alberto-castillo-martinez,Juan A Castillo-Martínez,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.7064774,0.4271756112575531,0.089187703939509,0.33,2301,2996,11,0.37647742
rodrigo-cabrera-perez,rodrigo-cabrera-perez,Escuela de Medicina y Ciencias de la Salud,Profesor principal de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.7041185,0.4200400114059448,0.1138963800987536,0.33,2301,2437,12,0.37411848
mario-fernando-jimenez-hernandez,mario-fernando-jimenez-hernandez,Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.69989175,0.4576621055603027,0.0725262113694178,0.3,2301,2132,13,0.39989173
jonnier-sebastian-jaramillo-isaza,Sebastian Jaramillo-Isaza,Escuela de Medicina y Ciencias de la Salud,Director programa de Ingeniería Biomédica,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.6985459,0.4603913426399231,0.0480881265419352,0.3,2301,2653,14,0.39854586
luis-hernando-gutierrez-ramirez,Luis H. Gutierrez,Facultad de Economía,Profesor adjunto,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.68625724,0.4364557862281799,0.1017988513767032,0.3,2301,1556,15,0.38625723
