id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank
alvaro-javier-avila-diaz,"Alvaro, Avila-Diaz",Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.4783684790051994,0.5719298720359802,0.09339193251961384,0.05000000074505806,3500,2590,1
angela-lucia-noguera-hidalgo,Angela-Lucía Noguera-Hidalgo,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor principal de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.4506047188755394,0.5620483160018921,0.05723636829737842,0.03999999910593033,3500,2410,2
amparo-susana-mogollon-perez,Amparo-Susana Mogollón-Pérez,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,6,0.445078037173355,0.5104427337646484,0.0925604361322335,0.05999999865889549,3500,2406,3
andres-felipe-garcia-suaza,,Facultad de Economía,Decano,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.44093674492164575,0.5266045331954956,0.07437858966735077,0.05000000074505806,3500,2481,4
adriana-sanchez-andrade,Adriana Sanchez,Escuela de Ciencias e Ingeniería,Profesor titular de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.44068066496795183,0.5113358497619629,0.14248521689394333,0.03999999910593033,3500,1494,5
