id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank,score_raw
clara-ines-pardo-martinez,Clara Inés Pardo Martínez / orcid.org/0000-0002-8556-319X,Escuela de Administración,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8106099,0.51617431640625,0.079077937133031,0.36000000000000004,2318,2548,1,0.45060986
mauricio-becerra-fernandez,Mauricio Becerra-Fernandez,Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,6,0.79073143,0.4926471710205078,0.0798756224882114,0.36000000000000004,2318,2656,2,0.43073145
pedro-mario-wightman-rojas,pedro-mario-wightman-rojas,Escuela de Ciencias e Ingeniería,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,8,0.78380954,0.486091673374176,0.0708775459755989,0.36000000000000004,2318,3184,3,0.42380956
juan-manuel-roberto-posada-hostettler,Juan M. Posada,Escuela de Ciencias e Ingeniería,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.7834255,0.4881194829940796,0.0568262423435511,0.36000000000000004,2318,2803,4,0.4234255
luis-antonio-orozco-castro,luis-antonio-orozco-castro,Escuela de Administración,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.7695631,0.4560613334178924,0.1460728150294742,0.36000000000000004,2318,2358,5,0.40956306
lizeth-fernanda-serrano-cardenas,lizeth-fernanda-serrano-cardenas,Escuela de Administración,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.7665069,0.496475875377655,0.0966826276782412,0.33,2318,2352,6,0.4365069
diana-rocio-bernal-camargo,Diana-Rocío Bernal-Camargo,Facultad de Jurisprudencia,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7569905,0.4911934733390808,0.0631737332746054,0.33,2318,2097,7,0.4269905
juan-miguel-gallego-acevedo,Juan M. Gallego,Vicerrectoría de Investigación,Director Investigación y Extensión,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.7557608,0.4914026260375976,0.0537903460224728,0.33,2318,1630,8,0.42576078
julian-david-cortes-sanchez,Julián David Cortés-Sánchez,Escuela de Administración,Director de Investigación,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.7481473,0.5186986327171326,0.115023196006369,0.29,2318,2646,9,0.45814732
daniel-orlando-diaz-lopez,daniel-orlando-diaz-lopez,Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7391015,0.5061940550804138,0.0589106559514011,0.3,2318,1777,10,0.43910155
javier-leonardo-gonzalez-rodriguez,Javier-Leonardo Gonzalez-Rodriguez / orcid.org/0000-0001-6693-3901,Escuela de Administración,Profesor adjunto,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.73843354,0.465273916721344,0.0863380929049598,0.33,2318,1791,11,0.40843356
rodrigo-cabrera-perez,rodrigo-cabrera-perez,Escuela de Medicina y Ciencias de la Salud,Profesor principal de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.73371035,0.4590142965316772,0.09032151585861,0.33,2318,2437,12,0.40371037
angela-del-pilar-santamaria-chavarro,Angela-del-Pilar Santamaria-Chavarro,Vicerrectoría Académica,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7300691,0.4587990045547485,0.0672664049039273,0.33,2318,1890,13,0.40006912
nelly-margareth-cantillo-cuello,N. M. Cantillo,Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.7239184,0.490400105714798,0.1138550801773205,0.29,2318,2461,14,0.43391836
luis-hernando-gutierrez-ramirez,Luis H. Gutierrez,Facultad de Economía,Profesor adjunto,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7109093,0.4678904414176941,0.0880162562821259,0.3,2318,1556,15,0.41090932
