id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank,score_raw
clara-ines-pardo-martinez,Clara Inés Pardo Martínez / orcid.org/0000-0002-8556-319X,Escuela de Administración,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8983572,0.6239408850669861,0.0533828412507291,0.36000000000000004,1713,2548,1,0.5383572
silvia-alejandra-otero-bahamon,Silvia Otero-Bahamon,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8912683,0.618894100189209,0.034721905436749,0.36000000000000004,1713,2462,2,0.5312683
giovanni-efrain-reyes-ortiz,Giovanni-Efrain Reyes-Ortiz,Escuela de Administración,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8695127,0.5890259742736816,0.0589373890214609,0.36000000000000004,1713,1748,3,0.50951266
juan-miguel-gallego-acevedo,Juan M. Gallego,Vicerrectoría de Investigación,Director Investigación y Extensión,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.8684171,0.6221710443496704,0.0638114565201405,0.33,1713,1630,4,0.5384171
luis-antonio-orozco-castro,luis-antonio-orozco-castro,Escuela de Administración,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.86498433,0.5789057612419128,0.086096149149765,0.36000000000000004,1713,2358,5,0.5049843
manuel-alberto-restrepo-medina,Manuel-Alberto Restrepo-Medina,Facultad de Jurisprudencia,Director Doctorado en Derecho,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.856861,0.6093348860740662,0.0595088859888893,0.33,1713,2247,6,0.526861
diana-rocio-bernal-camargo,Diana-Rocío Bernal-Camargo,Facultad de Jurisprudencia,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.8551746,0.6039119958877563,0.0789959597427989,0.33,1713,2097,7,0.5251746
jose-mauricio-sanabria-rangel,Mauricio Sanabria,Escuela de Administración,Profesor titular de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8470877,0.5978139042854309,0.0596392709554778,0.33,1713,2588,8,0.5170877
andres-felipe-garcia-suaza,andres-felipe-garcia-suaza,Facultad de Economía,Decano,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.8459345,0.620994508266449,0.1205946131755317,0.3,1713,2481,9,0.5459345
angela-del-pilar-santamaria-chavarro,Angela-del-Pilar Santamaria-Chavarro,Vicerrectoría Académica,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.83852905,0.5914876461029053,0.0384305736069999,0.33,1713,1890,10,0.50852907
oscar-javier-maldonado-castaneda,Oscar Javier Maldonado Castaneda,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.8385144,0.6128188371658325,0.1174556489369614,0.3,1713,2165,11,0.5385144
angela-victoria-vera-marquez,Ángela Victoria Vera-Márquez,Escuela de Medicina y Ciencias de la Salud,Directora programa de Psicología,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.81090784,0.5979124307632446,0.0845481582742357,0.29,1713,2256,12,0.5209078
stefan-pohl-valero,Stefan Pohl-Valero,Escuela de Medicina y Ciencias de la Salud,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,1,0.80910575,0.5698169469833374,0.0984090896217182,0.31000000000000005,1713,2523,13,0.49910578
angela-lucia-noguera-hidalgo,Angela-Lucía Noguera-Hidalgo,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor principal de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.7878226,0.6138707399368286,0.0402166696566708,0.26,1713,2410,14,0.5278226
fernando-carriazo-osorio,Fernando Carriazo,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.7870937,0.6124542951583862,0.0433837450122956,0.26,1713,2229,15,0.5270937
