id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank,score_raw
amparo-susana-mogollon-perez,Amparo-Susana Mogollón-Pérez,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,6,0.84719485,0.5532822608947754,0.1126995084239606,0.36000000000000004,3209,2406,1,0.48719484
angela-maria-pinzon-rondon,Angela Maria Pinzon-Rondon,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.84209174,0.5620139837265015,0.0291989231241468,0.36000000000000004,3209,2173,2,0.48209172
angela-maria-ruiz-sternberg,Angela María Ruiz-Sternberg / orcid.org/0000-0002-4651-4635,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.82777166,0.5374215841293335,0.0730888858991635,0.36000000000000004,3209,2599,3,0.46777168
sandra-rocio-ramirez-clavijo,Sandra Ramírez-Clavijo,Escuela de Ciencias e Ingeniería,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.82729226,0.5379117131233215,0.0671154723195117,0.36000000000000004,3209,1677,4,0.46729228
alejandro-oyono-ondo-mendez,Alejandro Ondo-Méndez,Escuela de Medicina y Ciencias de la Salud,Vicedecano de Investigación y Consultoría,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.8148915,0.5625693798065186,0.0447170281106597,0.33,3209,2576,5,0.48489153
victoria-eugenia-villegas-galvez,Victoria E. Villegas,Escuela de Ciencias e Ingeniería,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.8039386,0.5454816818237305,0.0685279668703803,0.33,3209,2409,6,0.4739386
marcela-eugenia-varona-uribe,Marcela Varona-Uribe,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.79445314,0.5352640151977539,0.0631916664369769,0.33,3209,2456,7,0.46445316
javier-leonardo-gonzalez-rodriguez,Javier-Leonardo Gonzalez-Rodriguez / orcid.org/0000-0001-6693-3901,Escuela de Administración,Profesor adjunto,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.78468037,0.5230216979980469,0.0674126739877051,0.33,3209,1791,8,0.45468035
rodrigo-cabrera-perez,rodrigo-cabrera-perez,Escuela de Medicina y Ciencias de la Salud,Profesor principal de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.78296494,0.5212899446487427,0.0657898934769211,0.33,3209,2437,9,0.45296493
martha-rocio-torres-narvaez,Martha-Rocio Torres-Narvaez,Escuela de Medicina y Ciencias de la Salud,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.781436,0.5138227939605713,0.0979110417691108,0.33,3209,2364,10,0.45143604
claudia-margarita-cortes-garcia,Claudia-Margarita Cortés-García,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.78014934,0.5590195655822754,0.0998846524699952,0.29,3209,2690,11,0.49014932
diana-rocio-bernal-camargo,Diana-Rocío Bernal-Camargo,Facultad de Jurisprudencia,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.77294475,0.5087580680847168,0.0700027810602726,0.33,3209,2097,12,0.44294477
john-alexander-vergel-guerrero,John Vergel,Escuela de Medicina y Ciencias de la Salud,Director programa Medicina,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,1,0.7413526,0.5347196459770203,0.0456060635262674,0.28,3209,2513,13,0.46135262
lina-karina-bernal-ordonez,Lina-Karina Bernal-Ordoñez,Escuela de Medicina y Ciencias de la Salud,Profesor principal de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.73299885,0.5445717573165894,0.0674191398810201,0.26,3209,2410,14,0.47299886
ana-maria-barragan-gonzalez,Ana M. Barragan / orcid.org/0000-0002-4646-4324,Escuela de Medicina y Ciencias de la Salud,Profesor principal de carrera,True,,3,0.65766233,0.5598510503768921,0.0785928766894183,0.16999999999999998,3209,2015,15,0.48766232
