id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank,score_raw
juan-manuel-roberto-posada-hostettler,Juan M. Posada,Escuela de Ciencias e Ingeniería,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.78721887,0.4853706955909729,0.0976917605886283,0.36000000000000004,2094,2803,1,0.42721885
clara-ines-pardo-martinez,Clara Inés Pardo Martínez / orcid.org/0000-0002-8556-319X,Escuela de Administración,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.76505095,0.463632732629776,0.0730873240328501,0.36000000000000004,2094,2548,2,0.40505093
luis-antonio-orozco-castro,luis-antonio-orozco-castro,Escuela de Administración,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.76201624,0.4553601443767547,0.0997340379082716,0.36000000000000004,2094,2358,3,0.40201622
pedro-mario-wightman-rojas,pedro-mario-wightman-rojas,Escuela de Ciencias e Ingeniería,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,8,0.7566701,0.4552839994430542,0.0645249247321205,0.36000000000000004,2094,3184,4,0.39667013
andre-josafat-riveros-rivera,Andre J. Riveros,Escuela de Ciencias e Ingeniería,Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.75531757,0.4484131336212158,0.0944425915361149,0.36000000000000004,2094,2528,5,0.39531755
diana-rocio-bernal-camargo,Diana-Rocío Bernal-Camargo,Facultad de Jurisprudencia,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.74087584,0.4736557900905609,0.0551229309418676,0.33,2094,2097,6,0.41087586
alvaro-javier-avila-diaz,"Alvaro, Avila-Diaz",Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.7394387,0.4985724687576294,0.104347274216738,0.3,2094,2590,7,0.4394387
juan-miguel-gallego-acevedo,Juan M. Gallego,Vicerrectoría de Investigación,Director Investigación y Extensión,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.73719376,0.4695580005645752,0.0537966264902466,0.33,2094,1630,8,0.40719378
julian-david-cortes-sanchez,Julián David Cortés-Sánchez,Escuela de Administración,Director de Investigación,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.73676217,0.5016199946403503,0.1359009027443123,0.29,2094,2646,9,0.44676214
geimy-carolina-pardo-diaz,Carolina Pardo-Diaz,Escuela de Ciencias e Ingeniería,Decana,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.73261875,0.4654722809791565,0.0464487688885412,0.33,2094,2211,10,0.40261877
marcela-eugenia-varona-uribe,Marcela Varona-Uribe,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.72600514,0.4545019268989563,0.0645231656163792,0.33,2094,2456,11,0.39600512
merlin-patricia-grueso-hinestroza,Merlin-Patricia Grueso-Hinestroza,Escuela de Administración,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.7204068,0.4414700269699096,0.1010483652008724,0.33,2094,1613,12,0.3904068
daniel-orlando-diaz-lopez,daniel-orlando-diaz-lopez,Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.71277887,0.4746203124523163,0.0623442228166233,0.3,2094,1777,13,0.41277888
carlos-humberto-valderrama-ardila,carlos-humberto-valderrama-ardila,Escuela de Ciencias e Ingeniería,Profesor asociado de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.6836856,0.4848415553569793,0.0771351407455325,0.26,2094,2220,14,0.42368558
andrea-devis-morales,"Devis-Morales, Andrea",Escuela de Ciencias e Ingeniería,Profesor principal de carrera,True,,4,0.6307025,0.5270272493362427,0.0848623423914949,0.16999999999999998,2094,2244,15,0.4607025
