id,nombre,facultad,cargo,tiene_cvlac,categoria,n_areas,score_final,score_emb,score_tfidf,boost,query_chars,doc_chars,rank,score_raw
silvia-alejandra-otero-bahamon,Silvia Otero-Bahamon,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8962556,0.6172987818717957,0.0770107937289458,0.36000000000000004,2364,2462,1,0.5362556
angela-maria-pinzon-rondon,Angela Maria Pinzon-Rondon,Escuela de Medicina y Ciencias de la Salud,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.87930495,0.6051034331321716,0.0331134785747664,0.36000000000000004,2364,2173,2,0.51930493
diana-rocio-bernal-camargo,Diana-Rocío Bernal-Camargo,Facultad de Jurisprudencia,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.85894996,0.6101495623588562,0.0688190179041572,0.33,2364,2097,3,0.52895
angela-del-pilar-santamaria-chavarro,Angela-del-Pilar Santamaria-Chavarro,Vicerrectoría Académica,Profesor titular de carrera,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.8514612,0.6009429693222046,0.0710645995218801,0.33,2364,1890,4,0.5214612
angela-victoria-vera-marquez,Ángela Victoria Vera-Márquez,Escuela de Medicina y Ciencias de la Salud,Directora programa de Psicología,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.8463464,0.6370008587837219,0.0993041046990834,0.29,2364,2256,5,0.55634636
maria-teresa-palacios-sanabria,Maria-Teresa Palacios-Sanabria,Facultad de Jurisprudencia,Directora de Investigación,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.82927316,0.5720245838165283,0.0870152556436942,0.33,2364,2159,6,0.49927318
carlos-andres-charry-joya,Carlos Andres Charry Joya,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.82884794,0.5700131058692932,0.0955786068343962,0.33,2364,2590,7,0.49884793
juan-miguel-gallego-acevedo,Juan M. Gallego,Vicerrectoría de Investigación,Director Investigación y Extensión,True,Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.82679814,0.5752465724945068,0.0522569636566604,0.33,2364,1630,8,0.49679813
paola-marcela-iregui-parra,Paola-Marcela Iregui-Parra,Facultad de Jurisprudencia,Profesor principal de carrera,True,Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,4,0.81067944,0.5892586708068848,0.0653972151153048,0.3,2364,2059,9,0.5106794
danghelly-giovanna-zuniga-reyes,Danghelly-Giovanna Zúñiga-Reyes,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor principal de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,6,0.805049,0.5938714742660522,0.0683881812636324,0.29,2364,2633,10,0.515049
claudia-margarita-cortes-garcia,Claudia-Margarita Cortés-García,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,5,0.80256927,0.5911362171173096,0.0673563770806603,0.29,2364,2690,11,0.51256925
juan-carlos-ruiz-vasquez,Juan Carlos Ruiz-Vásquez,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor titular de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.793955,0.6130799651145935,0.0855805068769549,0.26,2364,2091,12,0.53395504
maria-catalina-monroy-hernandez,Catalina Monroy,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor asociado de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,3,0.78590363,0.6056211590766907,0.0741709770050405,0.26,2364,1790,13,0.52590364
karim-del-rocio-garzon-diaz,Karim Garzón-Díaz,Escuela de Medicina y Ciencias de la Salud,Profesor asociado de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.7796508,0.5927993655204773,0.1051424375516616,0.26,2364,2316,14,0.5196508
angela-lucia-noguera-hidalgo,Angela-Lucía Noguera-Hidalgo,"Escuela de Estudios Sociales, Políticos e Internacionales",Profesor principal de carrera,True,Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria,2,0.7754257,0.5929406881332397,0.0761741646045663,0.26,2364,2410,15,0.5154257
